radionuclide,route_of_intake,material,fA,amad_um,time_days,alimentary_tract,faeces_24h,liver,lungs,skeleton,urine_24h,whole_body
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,840.0,0.72,1.4,0.39,0.0006,0.014,1.2,0.00057
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,850.0,0.74,1.5,0.39,0.00061,0.014,1.2,0.00057
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,860.0,0.76,1.5,0.39,0.00061,0.014,1.2,0.00058
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,870.0,0.78,1.6,0.39,0.00062,0.014,1.2,0.00058
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,880.0,0.8,1.6,0.39,0.00062,0.014,1.3,0.00059
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,890.0,0.83,1.7,0.39,0.00063,0.014,1.3,0.00059
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,900.0,0.85,1.8,0.39,0.00063,0.014,1.3,0.0006
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,910.0,0.88,1.8,0.39,0.00064,0.014,1.3,0.0006
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,920.0,0.9,1.9,0.39,0.00064,0.014,1.3,0.00061
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,930.0,0.93,1.9,0.39,0.00065,0.014,1.3,0.00061
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,940.0,0.95,2.0,0.38,0.00066,0.014,1.3,0.00062
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,950.0,0.98,2.1,0.38,0.00066,0.014,1.3,0.00062
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,960.0,1.0,2.2,0.38,0.00067,0.014,1.3,0.00062
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,970.0,1.0,2.2,0.38,0.00067,0.014,1.4,0.00063
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,980.0,1.1,2.3,0.38,0.00068,0.014,1.4,0.00063
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,990.0,1.1,2.4,0.38,0.00068,0.014,1.4,0.00064
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1000.0,1.1,2.5,0.38,0.00069,0.014,1.4,0.00064
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1010.0,1.2,2.6,0.38,0.00069,0.014,1.4,0.00065
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1020.0,1.2,2.7,0.38,0.0007,0.014,1.4,0.00065
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1030.0,1.2,2.8,0.38,0.0007,0.014,1.4,0.00066
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1040.0,1.2,2.9,0.38,0.00071,0.014,1.4,0.00066
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1050.0,1.3,3.0,0.38,0.00071,0.014,1.4,0.00067
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1060.0,1.3,3.1,0.38,0.00072,0.014,1.4,0.00067
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1070.0,1.3,3.2,0.38,0.00072,0.014,1.5,0.00068
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1080.0,1.4,3.3,0.38,0.00073,0.014,1.5,0.00068
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1090.0,1.4,3.4,0.38,0.00073,0.014,1.5,0.00068
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1095.0,1.4,3.5,0.38,0.00074,0.014,1.5,0.00069
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1100.0,1.4,3.5,0.37,0.00074,0.014,1.5,0.00069
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1200.0,1.8,5.0,0.37,0.00079,0.014,1.6,0.00073
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1300.0,2.2,7.0,0.37,0.00084,0.014,1.7,0.00078
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1400.0,2.6,9.8,0.36,0.0009,0.014,1.8,0.00082
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1500.0,3.0,14.0,0.36,0.00095,0.014,1.9,0.00087
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1600.0,3.3,19.0,0.36,0.001,0.014,2.0,0.00091
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1700.0,3.5,27.0,0.36,0.0011,0.014,2.1,0.00096
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1800.0,3.8,37.0,0.36,0.0011,0.014,2.2,0.001
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,1900.0,3.9,50.0,0.36,0.0012,0.014,2.3,0.0011
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2000.0,4.0,68.0,0.36,0.0012,0.014,2.5,0.0011
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2100.0,4.1,91.0,0.36,0.0013,0.014,2.6,0.0012
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2200.0,4.2,120.0,0.36,0.0014,0.014,2.7,0.0012
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2300.0,4.2,150.0,0.36,0.0014,0.014,2.9,0.0013
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2400.0,4.2,190.0,0.36,0.0015,0.014,3.0,0.0013
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2500.0,4.2,240.0,0.36,0.0016,0.014,3.1,0.0014
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2600.0,4.2,290.0,0.36,0.0017,0.014,3.3,0.0015
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2700.0,4.2,340.0,0.36,0.0018,0.014,3.5,0.0015
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2800.0,4.2,390.0,0.36,0.0019,0.014,3.6,0.0016
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,2900.0,4.2,440.0,0.37,0.002,0.014,3.8,0.0017
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,3000.0,4.2,490.0,0.37,0.0021,0.015,4.0,0.0017
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,3100.0,4.2,540.0,0.37,0.0022,0.015,4.2,0.0018
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,3200.0,4.2,590.0,0.37,0.0023,0.015,4.4,0.0019
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,3300.0,4.2,640.0,0.38,0.0024,0.015,4.6,0.002
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,3400.0,4.1,690.0,0.38,0.0025,0.015,4.8,0.0021
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,3500.0,4.1,730.0,0.38,0.0026,0.015,5.1,0.0022
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,3600.0,4.1,780.0,0.39,0.0028,0.015,5.3,0.0023
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,3650.0,4.1,800.0,0.39,0.0028,0.015,5.5,0.0023
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,4000.0,4.1,960.0,0.4,0.0034,0.016,6.5,0.0027
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,5000.0,4.1,1600.0,0.45,0.0056,0.018,10.0,0.004
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,6000.0,4.1,2500.0,0.52,0.0092,0.02,17.0,0.0058
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,7000.0,4.1,3900.0,0.61,0.015,0.023,26.0,0.008
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,8000.0,4.2,6100.0,0.71,0.025,0.025,40.0,0.011
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,9000.0,4.3,9300.0,0.85,0.041,0.028,62.0,0.014
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,10000.0,4.3,14000.0,1.0,0.068,0.031,92.0,0.017
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,11000.0,4.4,20000.0,1.2,0.11,0.034,130.0,0.02
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,12000.0,4.5,28000.0,1.4,0.18,0.037,180.0,0.022
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,13000.0,4.5,37000.0,1.7,0.3,0.04,240.0,0.025
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,14000.0,4.6,47000.0,2.1,0.48,0.044,310.0,0.028
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,15000.0,4.7,57000.0,2.5,0.77,0.048,380.0,0.03
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,16000.0,4.8,68000.0,3.0,1.2,0.052,450.0,0.033
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,17000.0,4.9,79000.0,3.5,1.9,0.057,520.0,0.035
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,18000.0,5.0,89000.0,4.2,2.8,0.061,590.0,0.037
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.003,18250.0,5.0,92000.0,4.4,3.1,0.063,610.0,0.038
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.041667,0.00046,,0.69,5.2e-05,0.46,,4.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.083333,0.00038,,0.5,5.3e-05,0.21,,4.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.125,0.00034,,0.42,5.3e-05,0.14,,4.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.25,0.00027,,0.31,5.4e-05,0.065,,4.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.375,0.00024,,0.25,5.5e-05,0.044,,4.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.5,0.00022,,0.22,5.6e-05,0.034,,4.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.625,0.00021,,0.2,5.6e-05,0.028,,4.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.75,0.0002,,0.18,5.7e-05,0.024,,4.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,0.875,0.0002,,0.17,5.7e-05,0.022,,4.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,1.0,0.0002,0.0013,0.16,5.8e-05,0.02,0.0049,4.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,1.125,0.00021,,0.16,5.8e-05,0.019,,4.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,1.25,0.00022,,0.15,5.8e-05,0.018,,4.5e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,1.375,0.00023,,0.15,5.9e-05,0.017,,4.6e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,1.5,0.00024,,0.14,5.9e-05,0.016,,4.7e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,1.625,0.00025,,0.14,6e-05,0.016,,4.7e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,1.75,0.00026,,0.14,6e-05,0.015,,4.8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,1.875,0.00028,,0.14,6e-05,0.015,,4.9e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,2.0,0.0003,0.00038,0.14,6.1e-05,0.015,0.0093,5e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,2.25,0.00035,,0.14,6.2e-05,0.014,,5.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,2.5,0.0004,,0.13,6.2e-05,0.014,,5.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,2.75,0.00046,,0.13,6.3e-05,0.014,,5.5e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,3.0,0.00053,0.00048,0.14,6.3e-05,0.014,0.021,5.6e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,3.25,0.0006,,0.14,6.4e-05,0.014,,5.7e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,3.5,0.00067,,0.14,6.5e-05,0.014,,5.8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,3.75,0.00075,,0.14,6.5e-05,0.014,,5.9e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,4.0,0.00082,0.00082,0.14,6.6e-05,0.014,0.038,6e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,4.25,0.00089,,0.14,6.6e-05,0.014,,6.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,4.5,0.00097,,0.14,6.7e-05,0.014,,6.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,4.75,0.001,,0.15,6.7e-05,0.014,,6.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,5.0,0.0011,0.0013,0.15,6.8e-05,0.014,0.054,6.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,5.5,0.0012,,0.15,6.9e-05,0.014,,6.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,6.0,0.0014,0.0018,0.16,7e-05,0.014,0.067,6.6e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,6.5,0.0015,,0.16,7e-05,0.014,,6.7e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,7.0,0.0017,0.0023,0.17,7.1e-05,0.014,0.075,6.8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,7.5,0.0019,,0.17,7.2e-05,0.014,,6.8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,8.0,0.002,0.0028,0.18,7.3e-05,0.014,0.082,6.9e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,8.5,0.0022,,0.18,7.3e-05,0.015,,7e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,9.0,0.0024,0.0034,0.19,7.4e-05,0.015,0.087,7.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,9.5,0.0027,,0.19,7.4e-05,0.015,,7.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,10.0,0.0029,0.0041,0.2,7.5e-05,0.015,0.091,7.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,11.0,0.0035,0.0049,0.21,7.6e-05,0.015,0.095,7.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,12.0,0.0041,0.0058,0.22,7.6e-05,0.015,0.099,7.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,13.0,0.0048,0.0069,0.23,7.7e-05,0.015,0.1,7.5e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,14.0,0.0056,0.0081,0.24,7.8e-05,0.015,0.11,7.6e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,15.0,0.0065,0.0095,0.25,7.8e-05,0.016,0.11,7.6e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,16.0,0.0075,0.011,0.26,7.9e-05,0.016,0.11,7.7e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,17.0,0.0086,0.013,0.27,7.9e-05,0.016,0.12,7.8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,18.0,0.0097,0.015,0.28,7.9e-05,0.016,0.12,7.8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,19.0,0.011,0.016,0.29,8e-05,0.016,0.12,7.8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,20.0,0.012,0.018,0.3,8e-05,0.016,0.13,7.9e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,21.0,0.013,0.021,0.31,8e-05,0.016,0.13,7.9e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,22.0,0.014,0.023,0.32,8.1e-05,0.016,0.13,8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,23.0,0.016,0.025,0.33,8.1e-05,0.016,0.13,8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,24.0,0.017,0.027,0.34,8.1e-05,0.016,0.14,8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,25.0,0.018,0.029,0.35,8.2e-05,0.016,0.14,8e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,26.0,0.019,0.03,0.35,8.2e-05,0.016,0.14,8.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,27.0,0.019,0.032,0.36,8.2e-05,0.016,0.14,8.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,28.0,0.02,0.033,0.37,8.2e-05,0.016,0.15,8.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,29.0,0.021,0.035,0.37,8.2e-05,0.016,0.15,8.1e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,30.0,0.021,0.036,0.38,8.3e-05,0.016,0.15,8.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,31.0,0.022,0.037,0.39,8.3e-05,0.016,0.15,8.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,32.0,0.022,0.038,0.39,8.3e-05,0.016,0.15,8.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,33.0,0.023,0.039,0.4,8.3e-05,0.015,0.15,8.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,34.0,0.023,0.04,0.4,8.4e-05,0.015,0.16,8.2e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,35.0,0.024,0.04,0.41,8.4e-05,0.015,0.16,8.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,36.0,0.024,0.041,0.41,8.4e-05,0.015,0.16,8.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,37.0,0.024,0.041,0.41,8.4e-05,0.015,0.16,8.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,38.0,0.024,0.042,0.42,8.4e-05,0.015,0.16,8.3e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,39.0,0.025,0.042,0.42,8.5e-05,0.015,0.16,8.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,40.0,0.025,0.043,0.42,8.5e-05,0.015,0.16,8.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,41.0,0.025,0.043,0.42,8.5e-05,0.015,0.16,8.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,42.0,0.025,0.043,0.43,8.5e-05,0.015,0.16,8.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,43.0,0.025,0.044,0.43,8.5e-05,0.015,0.17,8.4e-05
U-235,Inhalation,"Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4",6E-4,0.01,44.0,0.025,0.044,0.43,8.6e-05,0.015,0.17,8.5e-05
