radionuclide,route_of_intake,material,fA,amad_um,time_days,whole_body,urine_24h,faeces_24h,alimentary_tract,lungs,skeleton,liver
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,2700.0,0.00051,20.0,48.0,0.3,0.16,0.00098,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,2800.0,0.00051,20.0,49.0,0.3,0.16,0.00098,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,2900.0,0.00051,20.0,50.0,0.3,0.16,0.00098,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,3000.0,0.00051,21.0,51.0,0.3,0.16,0.00098,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,3100.0,0.00051,21.0,52.0,0.3,0.16,0.00099,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,3200.0,0.00051,22.0,53.0,0.3,0.16,0.00099,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,3300.0,0.00052,22.0,54.0,0.3,0.16,0.00099,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,3400.0,0.00052,22.0,55.0,0.3,0.16,0.001,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,3500.0,0.00052,23.0,55.0,0.3,0.16,0.001,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,3600.0,0.00052,23.0,56.0,0.3,0.16,0.001,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,3650.0,0.00052,23.0,57.0,0.3,0.16,0.001,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,4000.0,0.00053,24.0,59.0,0.3,0.16,0.001,0.0013
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,5000.0,0.00054,27.0,66.0,0.31,0.16,0.0011,0.0014
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,6000.0,0.00056,29.0,72.0,0.31,0.16,0.0011,0.0014
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,7000.0,0.00057,31.0,77.0,0.32,0.16,0.0011,0.0015
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,8000.0,0.00059,33.0,82.0,0.33,0.16,0.0011,0.0015
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,9000.0,0.0006,35.0,86.0,0.34,0.16,0.0012,0.0015
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,10000.0,0.00062,36.0,90.0,0.35,0.16,0.0012,0.0016
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,11000.0,0.00063,38.0,93.0,0.36,0.16,0.0012,0.0016
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,12000.0,0.00065,39.0,96.0,0.37,0.17,0.0012,0.0017
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,13000.0,0.00066,41.0,99.0,0.38,0.17,0.0012,0.0017
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,14000.0,0.00068,42.0,100.0,0.39,0.17,0.0013,0.0018
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,15000.0,0.00069,43.0,110.0,0.4,0.17,0.0013,0.0018
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,16000.0,0.00071,44.0,110.0,0.41,0.17,0.0013,0.0019
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,17000.0,0.00073,45.0,110.0,0.42,0.17,0.0013,0.0019
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,18000.0,0.00074,46.0,110.0,0.44,0.17,0.0014,0.002
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.003,18250.0,0.00075,47.0,110.0,0.44,0.17,0.0014,0.002
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.041667,0.00014,,,0.0016,0.00018,0.97,0.66
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.083333,0.00014,,,0.0013,0.00018,0.47,0.31
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.125,0.00014,,,0.0012,0.00018,0.31,0.2
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.25,0.00014,,,0.00093,0.00019,0.14,0.088
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.375,0.00014,,,0.00082,0.00019,0.087,0.053
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.5,0.00014,,,0.00076,0.0002,0.062,0.036
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.625,0.00014,,,0.00072,0.0002,0.047,0.027
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.75,0.00015,,,0.0007,0.0002,0.037,0.021
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,0.875,0.00015,,,0.0007,0.0002,0.031,0.017
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,1.0,0.00015,0.67,0.0045,0.0007,0.00021,0.026,0.014
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,1.125,0.00015,,,0.00072,0.00021,0.023,0.012
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,1.25,0.00015,,,0.00074,0.00021,0.02,0.011
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,1.375,0.00016,,,0.00077,0.00022,0.018,0.0095
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,1.5,0.00016,,,0.00081,0.00022,0.016,0.0085
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,1.625,0.00016,,,0.00085,0.00022,0.015,0.0077
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,1.75,0.00016,,,0.00091,0.00022,0.013,0.0071
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,1.875,0.00017,,,0.00097,0.00023,0.012,0.0065
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,2.0,0.00017,0.32,0.0013,0.001,0.00023,0.011,0.006
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,2.25,0.00017,,,0.0012,0.00023,0.01,0.0053
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,2.5,0.00018,,,0.0014,0.00024,0.0091,0.0047
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,2.75,0.00018,,,0.0016,0.00024,0.0083,0.0043
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,3.0,0.00019,0.32,0.0017,0.0018,0.00025,0.0076,0.0039
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,3.25,0.00019,,,0.0021,0.00025,0.0071,0.0036
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,3.5,0.0002,,,0.0024,0.00026,0.0066,0.0034
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,3.75,0.0002,,,0.0027,0.00026,0.0062,0.0032
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,4.0,0.0002,0.37,0.0029,0.003,0.00026,0.0059,0.003
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,4.25,0.0002,,,0.0032,0.00027,0.0057,0.0029
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,4.5,0.00021,,,0.0035,0.00027,0.0054,0.0028
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,4.75,0.00021,,,0.0038,0.00027,0.0052,0.0027
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,5.0,0.00021,0.44,0.0049,0.0041,0.00028,0.005,0.0026
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,5.5,0.00021,,,0.0047,0.00028,0.0047,0.0024
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,6.0,0.00022,0.54,0.0071,0.0052,0.00029,0.0045,0.0023
Pu-239,Inhalation,"Aerosols Type M, Plutonium citrate, plutonium tri-butyl-phosphate, plutonium chloride, fA=1E-4",1E-4,0.01,6.5,0.00022,,,0.0058,0.0003,0.0043,0.0022
